disaster_type,date,created_at,word,count
fire,2021-08-15,2021-08-15 10:45:00,defi,3
fire,2021-08-15,2021-08-15 10:45:00,displays,3
fire,2021-08-15,2021-08-15 10:45:00,district,9
fire,2021-08-15,2021-08-15 10:45:00,doha,6
fire,2021-08-15,2021-08-15 10:45:00,donald,6
fire,2021-08-15,2021-08-15 10:45:00,ducknumber,3
fire,2021-08-15,2021-08-15 10:45:00,ducksales,3
fire,2021-08-15,2021-08-15 10:45:00,easily,3
fire,2021-08-15,2021-08-15 10:45:00,exchange,6
fire,2021-08-15,2021-08-15 10:45:00,feel,4
fire,2021-08-15,2021-08-15 10:45:00,fighter,4
fire,2021-08-15,2021-08-15 10:45:00,fire,97
fire,2021-08-15,2021-08-15 10:45:00,fire.,3
fire,2021-08-15,2021-08-15 10:45:00,firesethdrea,4
fire,2021-08-15,2021-08-15 10:45:00,first,4
fire,2021-08-15,2021-08-15 10:45:00,follow,4
fire,2021-08-15,2021-08-15 10:45:00,gbex,3
fire,2021-08-15,2021-08-15 10:45:00,gemini,3
fire,2021-08-15,2021-08-15 10:45:00,glimpseofbheemlanayak,4
fire,2021-08-15,2021-08-15 10:45:00,glimpse⚡,4
fire,2021-08-15,2021-08-15 10:45:00,going,4
fire,2021-08-15,2021-08-15 10:45:00,group,7
fire,2021-08-15,2021-08-15 10:45:00,guys,3
fire,2021-08-15,2021-08-15 10:45:00,improved.,3
fire,2021-08-15,2021-08-15 10:45:00,info.,3
fire,2021-08-15,2021-08-15 10:45:00,joelpimentel,4
fire,2021-08-15,2021-08-15 10:45:00,joelpimentel ,8
fire,2021-08-15,2021-08-15 10:45:00,jumper,4
fire,2021-08-15,2021-08-15 10:45:00,kcamexico,13
fire,2021-08-15,2021-08-15 10:45:00,know,4
fire,2021-08-15,2021-08-15 10:45:00,lift,6
fire,2021-08-15,2021-08-15 10:45:00,like,4
fire,2021-08-15,2021-08-15 10:45:00,likes,4
fire,2021-08-15,2021-08-15 10:45:00,made,8
fire,2021-08-15,2021-08-15 10:45:00,media,3
fire,2021-08-15,2021-08-15 10:45:00,mike,6
fire,2021-08-15,2021-08-15 10:45:00,moon,4
fire,2021-08-15,2021-08-15 10:45:00,mother,3
fire,2021-08-15,2021-08-15 10:45:00,never,3
fire,2021-08-15,2021-08-15 10:45:00,nftgaming,3
fire,2021-08-15,2021-08-15 10:45:00,noche,12
fire,2021-08-15,2021-08-15 10:45:00,outta,4
fire,2021-08-15,2021-08-15 10:45:00,part,6
fire,2021-08-15,2021-08-15 10:45:00,people,3
fire,2021-08-15,2021-08-15 10:45:00,perch,3
fire,2021-08-15,2021-08-15 10:45:00,play2earn,3
fire,2021-08-15,2021-08-15 10:45:00,playing,4
fire,2021-08-15,2021-08-15 10:45:00,pompeo,6
fire,2021-08-15,2021-08-15 10:45:00,post,6
fire,2021-08-15,2021-08-15 10:45:00,power,4
fire,2021-08-15,2021-08-15 10:45:00,powerful,4
fire,2021-08-15,2021-08-15 10:45:00,precision,3
fire,2021-08-15,2021-08-15 10:45:00,prisoners,12
fire,2021-08-15,2021-08-15 10:45:00,proof,6
fire,2021-08-15,2021-08-15 10:45:00,proofofduck,3
fire,2021-08-15,2021-08-15 10:45:00,rebirth,3
fire,2021-08-15,2021-08-15 10:45:00,released,6
fire,2021-08-15,2021-08-15 10:45:00,rounds,3
fire,2021-08-15,2021-08-15 10:45:00,sanctions,6
fire,2021-08-15,2021-08-15 10:45:00,saturday,11
fire,2021-08-15,2021-08-15 10:45:00,scroll,3
fire,2021-08-15,2021-08-15 10:45:00,since,3
fire,2021-08-15,2021-08-15 10:45:00,snatches,4
fire,2021-08-15,2021-08-15 10:45:00,someone,4
fire,2021-08-15,2021-08-15 10:45:00,suicide,4
fire,2021-08-15,2021-08-15 10:45:00,taliban,13
fire,2021-08-15,2021-08-15 10:45:00,tear,4
fire,2021-08-15,2021-08-15 10:45:00,thing,4
fire,2021-08-15,2021-08-15 10:45:00,took,3
fire,2021-08-15,2021-08-15 10:45:00,trivikram,4
fire,2021-08-15,2021-08-15 10:45:00,trump,6
fire,2021-08-15,2021-08-15 10:45:00,update,3
fire,2021-08-15,2021-08-15 10:45:00,video,3
fire,2021-08-15,2021-08-15 10:45:00,vote,4
fire,2021-08-15,2021-08-15 10:45:00,water,4
fire,2021-08-15,2021-08-15 10:45:00,whattheduck,3
fire,2021-08-15,2021-08-15 10:45:00,wildfire,3
fire,2021-08-15,2021-08-15 10:45:00,would,3
fire,2021-08-15,2021-08-15 10:45:00,🔥🔥🔥🔥💥🤩💞400k+,4
fire,2021-08-15,2021-08-15 10:46:00,&amp;,7
fire,2021-08-15,2021-08-15 10:46:00,.you,3
fire,2021-08-15,2021-08-15 10:46:00,afghanistan,4
fire,2021-08-15,2021-08-15 10:46:00,air.😲,4
fire,2021-08-15,2021-08-15 10:46:00,already,4
fire,2021-08-15,2021-08-15 10:46:00,also,3
fire,2021-08-15,2021-08-15 10:46:00,away,3
fire,2021-08-15,2021-08-15 10:46:00,bheemlanayak,4
fire,2021-08-15,2021-08-15 10:46:00,bossjodisidnaaz,3
fire,2021-08-15,2021-08-15 10:46:00,burning,4
fire,2021-08-15,2021-08-15 10:46:00,cnco,26
fire,2021-08-15,2021-08-15 10:46:00,cncowners,26
fire,2021-08-15,2021-08-15 10:46:00,control,3
fire,2021-08-15,2021-08-15 10:46:00,david,3
fire,2021-08-15,2021-08-15 10:46:00,district,11
fire,2021-08-15,2021-08-15 10:46:00,engulf,3
fire,2021-08-15,2021-08-15 10:46:00,father,3
fire,2021-08-15,2021-08-15 10:46:00,fighter,4
fire,2021-08-15,2021-08-15 10:46:00,find,3
fire,2021-08-15,2021-08-15 10:46:00,fire,107
fire,2021-08-15,2021-08-15 10:46:00,fire.,4
fire,2021-08-15,2021-08-15 10:46:00,firesaturday,3
fire,2021-08-15,2021-08-15 10:46:00,follow,3
fire,2021-08-15,2021-08-15 10:46:00,following,3
fire,2021-08-15,2021-08-15 10:46:00,fuel,4
fire,2021-08-15,2021-08-15 10:46:00,give,3
fire,2021-08-15,2021-08-15 10:46:00,going,5
fire,2021-08-15,2021-08-15 10:46:00,guys,3
fire,2021-08-15,2021-08-15 10:46:00,indian,3
fire,2021-08-15,2021-08-15 10:46:00,joelpimentel,17
fire,2021-08-15,2021-08-15 10:46:00,joelpimentel ,9
fire,2021-08-15,2021-08-15 10:46:00,jumper,4
fire,2021-08-15,2021-08-15 10:46:00,kabul,3
fire,2021-08-15,2021-08-15 10:46:00,kcamexico,27
fire,2021-08-15,2021-08-15 10:46:00,last,5
fire,2021-08-15,2021-08-15 10:46:00,leader,4
fire,2021-08-15,2021-08-15 10:46:00,like,4
fire,2021-08-15,2021-08-15 10:46:00,living,3
fire,2021-08-15,2021-08-15 10:46:00,midst,3
fire,2021-08-15,2021-08-15 10:46:00,need,3
fire,2021-08-15,2021-08-15 10:46:00,noche,26
fire,2021-08-15,2021-08-15 10:46:00,outta,4
fire,2021-08-15,2021-08-15 10:46:00,people,4
fire,2021-08-15,2021-08-15 10:46:00,please,3
fire,2021-08-15,2021-08-15 10:46:00,saturday,23
fire,2021-08-15,2021-08-15 10:46:00,snatches,4
fire,2021-08-15,2021-08-15 10:46:00,start,3
fire,2021-08-15,2021-08-15 10:46:00,stay,3
fire,2021-08-15,2021-08-15 10:46:00,suicide,4
fire,2021-08-15,2021-08-15 10:46:00,taliban,4
fire,2021-08-15,2021-08-15 10:46:00,things,3
fire,2021-08-15,2021-08-15 10:46:00,too.,3
fire,2021-08-15,2021-08-15 10:46:00,tweets,3
fire,2021-08-15,2021-08-15 10:46:00,vote,3
fire,2021-08-15,2021-08-15 10:46:00,voting,6
fire,2021-08-15,2021-08-15 10:46:00,went,3
fire,2021-08-15,2021-08-15 10:46:00,world,3
fire,2021-08-15,2021-08-15 10:46:00,❗❗❗❗mass,4
fire,2021-08-15,2021-08-15 10:47:00,&amp;,7
fire,2021-08-15,2021-08-15 10:47:00,2020,3
fire,2021-08-15,2021-08-15 10:47:00,afghanistan.,3
fire,2021-08-15,2021-08-15 10:47:00,air.😲,5
fire,2021-08-15,2021-08-15 10:47:00,already,3
fire,2021-08-15,2021-08-15 10:47:00,basara,4
fire,2021-08-15,2021-08-15 10:47:00,birthday,4
fire,2021-08-15,2021-08-15 10:47:00,board,3
fire,2021-08-15,2021-08-15 10:47:00,civilians,3
fire,2021-08-15,2021-08-15 10:47:00,cnco,29
fire,2021-08-15,2021-08-15 10:47:00,cncowners,29
fire,2021-08-15,2021-08-15 10:47:00,control,5
fire,2021-08-15,2021-08-15 10:47:00,could,3
fire,2021-08-15,2021-08-15 10:47:00,district,9
fire,2021-08-15,2021-08-15 10:47:00,earth,3
fire,2021-08-15,2021-08-15 10:47:00,fighter,5
fire,2021-08-15,2021-08-15 10:47:00,fire,82
fire,2021-08-15,2021-08-15 10:47:00,fire.,5
fire,2021-08-15,2021-08-15 10:47:00,firesaturday,7
fire,2021-08-15,2021-08-15 10:47:00,joelpimentel,23
fire,2021-08-15,2021-08-15 10:47:00,joelpimentel ,6
fire,2021-08-15,2021-08-15 10:47:00,jumper,5
fire,2021-08-15,2021-08-15 10:47:00,kcamexico,30
fire,2021-08-15,2021-08-15 10:47:00,likes,3
fire,2021-08-15,2021-08-15 10:47:00,noche,29
fire,2021-08-15,2021-08-15 10:47:00,outta,5
fire,2021-08-15,2021-08-15 10:47:00,people,4
fire,2021-08-15,2021-08-15 10:47:00,prisoners,4
fire,2021-08-15,2021-08-15 10:47:00,proof,3
fire,2021-08-15,2021-08-15 10:47:00,saturday,22
fire,2021-08-15,2021-08-15 10:47:00,snatches,5
fire,2021-08-15,2021-08-15 10:47:00,song,4
fire,2021-08-15,2021-08-15 10:47:00,suicide,5
fire,2021-08-15,2021-08-15 10:47:00,taliban,5
fire,2021-08-15,2021-08-15 10:47:00,voting,6
fire,2021-08-15,2021-08-15 10:47:00,❗❗❗❗mass,4
fire,2021-08-15,2021-08-15 10:48:00,&amp;,22
fire,2021-08-15,2021-08-15 10:48:00,.you,3
fire,2021-08-15,2021-08-15 10:48:00,2020,3
fire,2021-08-15,2021-08-15 10:48:00,2500,4
fire,2021-08-15,2021-08-15 10:48:00,3-month,3
fire,2021-08-15,2021-08-15 10:48:00,afghanistan,3
fire,2021-08-15,2021-08-15 10:48:00,afghanistan.,4
fire,2021-08-15,2021-08-15 10:48:00,agreement,3
fire,2021-08-15,2021-08-15 10:48:00,air.😲,3
fire,2021-08-15,2021-08-15 10:48:00,already,3
fire,2021-08-15,2021-08-15 10:48:00,also,4
fire,2021-08-15,2021-08-15 10:48:00,andsf,4
fire,2021-08-15,2021-08-15 10:48:00,army,3
fire,2021-08-15,2021-08-15 10:48:00,back,6
fire,2021-08-15,2021-08-15 10:48:00,bheemlanayak,3
fire,2021-08-15,2021-08-15 10:48:00,bheemlanayaktitle,3
fire,2021-08-15,2021-08-15 10:48:00,biden,3
fire,2021-08-15,2021-08-15 10:48:00,bossjodisidnaaz,3
fire,2021-08-15,2021-08-15 10:48:00,bruno,3
fire,2021-08-15,2021-08-15 10:48:00,bullets,4
fire,2021-08-15,2021-08-15 10:48:00,burn,4
fire,2021-08-15,2021-08-15 10:48:00,burning,4
fire,2021-08-15,2021-08-15 10:48:00,canister,3
fire,2021-08-15,2021-08-15 10:48:00,caught,3
fire,2021-08-15,2021-08-15 10:48:00,cease-fire.,3
fire,2021-08-15,2021-08-15 10:48:00,change,4
fire,2021-08-15,2021-08-15 10:48:00,city,4
fire,2021-08-15,2021-08-15 10:48:00,close,5
fire,2021-08-15,2021-08-15 10:48:00,cnco,20
fire,2021-08-15,2021-08-15 10:48:00,cncowners,20
fire,2021-08-15,2021-08-15 10:48:00,control,7
fire,2021-08-15,2021-08-15 10:48:00,deal,3
fire,2021-08-15,2021-08-15 10:48:00,decided,4
fire,2021-08-15,2021-08-15 10:48:00,demonstrators,3
fire,2021-08-15,2021-08-15 10:48:00,dispersal.,3
fire,2021-08-15,2021-08-15 10:48:00,district,4
fire,2021-08-15,2021-08-15 10:48:00,doha,3
fire,2021-08-15,2021-08-15 10:48:00,donald,3
fire,2021-08-15,2021-08-15 10:48:00,earth,4
fire,2021-08-15,2021-08-15 10:48:00,easily,3
fire,2021-08-15,2021-08-15 10:48:00,even,3
fire,2021-08-15,2021-08-15 10:48:00,ever,4
fire,2021-08-15,2021-08-15 10:48:00,every,3
fire,2021-08-15,2021-08-15 10:48:00,exchange,3
fire,2021-08-15,2021-08-15 10:48:00,feel,5
fire,2021-08-15,2021-08-15 10:48:00,fighter,3
fire,2021-08-15,2021-08-15 10:48:00,fire,108
fire,2021-08-15,2021-08-15 10:48:00,fire.,6
fire,2021-08-15,2021-08-15 10:48:00,fires,5
fire,2021-08-15,2021-08-15 10:48:00,firesaturday,12
fire,2021-08-15,2021-08-15 10:48:00,first,3
fire,2021-08-15,2021-08-15 10:48:00,force,3
fire,2021-08-15,2021-08-15 10:48:00,fuel,3
fire,2021-08-15,2021-08-15 10:48:00,gas/rubber,3
fire,2021-08-15,2021-08-15 10:48:00,glimpseofbheemlanayak,3
fire,2021-08-15,2021-08-15 10:48:00,glimpse⚡,3
fire,2021-08-15,2021-08-15 10:48:00,good,4
fire,2021-08-15,2021-08-15 10:48:00,great,3
fire,2021-08-15,2021-08-15 10:48:00,group,4
fire,2021-08-15,2021-08-15 10:48:00,guys,4
fire,2021-08-15,2021-08-15 10:48:00,house,3
fire,2021-08-15,2021-08-15 10:48:00,indian,3
fire,2021-08-15,2021-08-15 10:48:00,joelpimentel,20
fire,2021-08-15,2021-08-15 10:48:00,jumper,3
fire,2021-08-15,2021-08-15 10:48:00,kabul,3
fire,2021-08-15,2021-08-15 10:48:00,kcamexico,22
fire,2021-08-15,2021-08-15 10:48:00,keep,3
fire,2021-08-15,2021-08-15 10:48:00,know,9
fire,2021-08-15,2021-08-15 10:48:00,last,3
fire,2021-08-15,2021-08-15 10:48:00,leave,4
fire,2021-08-15,2021-08-15 10:48:00,life,3
fire,2021-08-15,2021-08-15 10:48:00,lift,3
fire,2021-08-15,2021-08-15 10:48:00,like,11
fire,2021-08-15,2021-08-15 10:48:00,likes,3
fire,2021-08-15,2021-08-15 10:48:00,live,3
fire,2021-08-15,2021-08-15 10:48:00,lives,3
fire,2021-08-15,2021-08-15 10:48:00,look,6
fire,2021-08-15,2021-08-15 10:48:00,lost,3
fire,2021-08-15,2021-08-15 10:48:00,louis,3
fire,2021-08-15,2021-08-15 10:48:00,love,3
fire,2021-08-15,2021-08-15 10:48:00,made,4
fire,2021-08-15,2021-08-15 10:48:00,make,3
fire,2021-08-15,2021-08-15 10:48:00,many,3
fire,2021-08-15,2021-08-15 10:48:00,mike,3
fire,2021-08-15,2021-08-15 10:48:00,move,3
fire,2021-08-15,2021-08-15 10:48:00,much,3
fire,2021-08-15,2021-08-15 10:48:00,multiple,3
fire,2021-08-15,2021-08-15 10:48:00,museum,3
fire,2021-08-15,2021-08-15 10:48:00,need,3
fire,2021-08-15,2021-08-15 10:48:00,noche,20
fire,2021-08-15,2021-08-15 10:48:00,others,3
fire,2021-08-15,2021-08-15 10:48:00,outta,3
fire,2021-08-15,2021-08-15 10:48:00,part,3
fire,2021-08-15,2021-08-15 10:48:00,people,3
fire,2021-08-15,2021-08-15 10:48:00,pogba,3
fire,2021-08-15,2021-08-15 10:48:00,police,4
fire,2021-08-15,2021-08-15 10:48:00,police.,3
fire,2021-08-15,2021-08-15 10:48:00,pompeo,3
fire,2021-08-15,2021-08-15 10:48:00,prisoners,6
fire,2021-08-15,2021-08-15 10:48:00,protests,3
fire,2021-08-15,2021-08-15 10:48:00,quick,4
fire,2021-08-15,2021-08-15 10:48:00,quickly,3
fire,2021-08-15,2021-08-15 10:48:00,really,3
fire,2021-08-15,2021-08-15 10:48:00,regularly,3
fire,2021-08-15,2021-08-15 10:48:00,released,3
fire,2021-08-15,2021-08-15 10:48:00,right,4
fire,2021-08-15,2021-08-15 10:48:00,rounds,5
fire,2021-08-15,2021-08-15 10:48:00,sanctions,3
fire,2021-08-15,2021-08-15 10:48:00,saturday,8
fire,2021-08-15,2021-08-15 10:48:00,shooting,3
fire,2021-08-15,2021-08-15 10:48:00,show,3
fire,2021-08-15,2021-08-15 10:48:00,shows,3
fire,2021-08-15,2021-08-15 10:48:00,signs,4
fire,2021-08-15,2021-08-15 10:48:00,snatches,3
fire,2021-08-15,2021-08-15 10:48:00,soldiers,3
fire,2021-08-15,2021-08-15 10:48:00,someone,4
fire,2021-08-15,2021-08-15 10:48:00,soojin,3
fire,2021-08-15,2021-08-15 10:48:00,stage,4
fire,2021-08-15,2021-08-15 10:48:00,started,5
fire,2021-08-15,2021-08-15 10:48:00,students,4
fire,2021-08-15,2021-08-15 10:48:00,suicide,3
fire,2021-08-15,2021-08-15 10:48:00,super,3
fire,2021-08-15,2021-08-15 10:48:00,taliban,7
fire,2021-08-15,2021-08-15 10:48:00,team,8
fire,2021-08-15,2021-08-15 10:48:00,tear,6
fire,2021-08-15,2021-08-15 10:48:00,thailand,3
fire,2021-08-15,2021-08-15 10:48:00,there.,3
fire,2021-08-15,2021-08-15 10:48:00,till,3
fire,2021-08-15,2021-08-15 10:48:00,time,3
fire,2021-08-15,2021-08-15 10:48:00,today,4
fire,2021-08-15,2021-08-15 10:48:00,took,3
fire,2021-08-15,2021-08-15 10:48:00,trivikram,3
fire,2021-08-15,2021-08-15 10:48:00,trump,3
fire,2021-08-15,2021-08-15 10:48:00,trying,4
fire,2021-08-15,2021-08-15 10:48:00,turned,3
fire,2021-08-15,2021-08-15 10:48:00,tweets,4
fire,2021-08-15,2021-08-15 10:48:00,various,3
fire,2021-08-15,2021-08-15 10:48:00,video,6
fire,2021-08-15,2021-08-15 10:48:00,violent,3
fire,2021-08-15,2021-08-15 10:48:00,wake,3
fire,2021-08-15,2021-08-15 10:48:00,want,6
fire,2021-08-15,2021-08-15 10:48:00,water,6
fire,2021-08-15,2021-08-15 10:48:00,well,4
fire,2021-08-15,2021-08-15 10:48:00,went,4
fire,2021-08-15,2021-08-15 10:48:00,work,3
fire,2021-08-15,2021-08-15 10:48:00,world,4
fire,2021-08-15,2021-08-15 10:48:00,would,4
fire,2021-08-15,2021-08-15 10:48:00,wrong,5
fire,2021-08-15,2021-08-15 10:48:00,ม็อบ13สิงหา,3
fire,2021-08-15,2021-08-15 10:48:00,ลูกนัทตาบอด,3
fire,2021-08-15,2021-08-15 10:48:00,🔥🔥🔥🔥💥🤩💞400k+,3
fire,2021-08-15,2021-08-15 10:49:00,&amp;,15
fire,2021-08-15,2021-08-15 10:49:00,acceptnug_rejectmilitary,6
fire,2021-08-15,2021-08-15 10:49:00,air.😲,3
fire,2021-08-15,2021-08-15 10:49:00,army,3
fire,2021-08-15,2021-08-15 10:49:00,aug15coup,6
fire,2021-08-15,2021-08-15 10:49:00,bheemlanayak,6
fire,2021-08-15,2021-08-15 10:49:00,bheemlanayaktitle,3
fire,2021-08-15,2021-08-15 10:49:00,civilians,7
fire,2021-08-15,2021-08-15 10:49:00,cnco,13
fire,2021-08-15,2021-08-15 10:49:00,cncowners,15
fire,2021-08-15,2021-08-15 10:49:00,control,5
fire,2021-08-15,2021-08-15 10:49:00,csg21,3
fire,2021-08-15,2021-08-15 10:49:00,district,4
fire,2021-08-15,2021-08-15 10:49:00,earth,3
fire,2021-08-15,2021-08-15 10:49:00,exercise,3
fire,2021-08-15,2021-08-15 10:49:00,fighter,3
fire,2021-08-15,2021-08-15 10:49:00,fighting,3
fire,2021-08-15,2021-08-15 10:49:00,fire,85
fire,2021-08-15,2021-08-15 10:49:00,fire.,6
fire,2021-08-15,2021-08-15 10:49:00,firesaturday,8
fire,2021-08-15,2021-08-15 10:49:00,glimpseofbheemlanayak,3
fire,2021-08-15,2021-08-15 10:49:00,glimpse⚡,3
fire,2021-08-15,2021-08-15 10:49:00,going,3
fire,2021-08-15,2021-08-15 10:49:00,houses,3
fire,2021-08-15,2021-08-15 10:49:00,houses.,3
fire,2021-08-15,2021-08-15 10:49:00,jeopardizing,3
fire,2021-08-15,2021-08-15 10:49:00,joelpimentel,14
fire,2021-08-15,2021-08-15 10:49:00,jumper,3
fire,2021-08-15,2021-08-15 10:49:00,kcamexico,15
fire,2021-08-15,2021-08-15 10:49:00,know,5
fire,2021-08-15,2021-08-15 10:49:00,last,4
fire,2021-08-15,2021-08-15 10:49:00,like,3
fire,2021-08-15,2021-08-15 10:49:00,likes,4
fire,2021-08-15,2021-08-15 10:49:00,literally,3
fire,2021-08-15,2021-08-15 10:49:00,live,3
fire,2021-08-15,2021-08-15 10:49:00,make,4
fire,2021-08-15,2021-08-15 10:49:00,mean,3
fire,2021-08-15,2021-08-15 10:49:00,morning,4
fire,2021-08-15,2021-08-15 10:49:00,narrative,3
fire,2021-08-15,2021-08-15 10:49:00,nathtiketaung,3
fire,2021-08-15,2021-08-15 10:49:00,naval,3
fire,2021-08-15,2021-08-15 10:49:00,never,3
fire,2021-08-15,2021-08-15 10:49:00,night,3
fire,2021-08-15,2021-08-15 10:49:00,noche,14
fire,2021-08-15,2021-08-15 10:49:00,outta,3
fire,2021-08-15,2021-08-15 10:49:00,pale,4
fire,2021-08-15,2021-08-15 10:49:00,people,3
fire,2021-08-15,2021-08-15 10:49:00,power,3
fire,2021-08-15,2021-08-15 10:49:00,properties,3
fire,2021-08-15,2021-08-15 10:49:00,really,5
fire,2021-08-15,2021-08-15 10:49:00,royalnavy,3
fire,2021-08-15,2021-08-15 10:49:00,russian,3
fire,2021-08-15,2021-08-15 10:49:00,sagaing,3
fire,2021-08-15,2021-08-15 10:49:00,saturday,6
fire,2021-08-15,2021-08-15 10:49:00,security,3
fire,2021-08-15,2021-08-15 10:49:00,shot,4
fire,2021-08-15,2021-08-15 10:49:00,snatches,3
fire,2021-08-15,2021-08-15 10:49:00,stand-by,3
fire,2021-08-15,2021-08-15 10:49:00,stormed,3
fire,2021-08-15,2021-08-15 10:49:00,successful,3
fire,2021-08-15,2021-08-15 10:49:00,suicide,3
fire,2021-08-15,2021-08-15 10:49:00,super,3
fire,2021-08-15,2021-08-15 10:49:00,support,3
fire,2021-08-15,2021-08-15 10:49:00,take,3
fire,2021-08-15,2021-08-15 10:49:00,task,4
fire,2021-08-15,2021-08-15 10:49:00,terrorist,5
fire,2021-08-15,2021-08-15 10:49:00,terrorists,7
fire,2021-08-15,2021-08-15 10:49:00,till,3
fire,2021-08-15,2021-08-15 10:49:00,time,3
fire,2021-08-15,2021-08-15 10:49:00,today,4
fire,2021-08-15,2021-08-15 10:49:00,trivikram,3
fire,2021-08-15,2021-08-15 10:49:00,usmarines,3
fire,2021-08-15,2021-08-15 10:49:00,villages,3
fire,2021-08-15,2021-08-15 10:49:00,water,4
fire,2021-08-15,2021-08-15 10:49:00,wearenato,3
fire,2021-08-15,2021-08-15 10:49:00,whatshappeninginmyanmar,6
fire,2021-08-15,2021-08-15 10:49:00,🔥🔥🔥🔥💥🤩💞400k+,3
fire,2021-08-15,2021-08-15 10:50:00,&amp;,16
fire,2021-08-15,2021-08-15 10:50:00,2021,6
fire,2021-08-15,2021-08-15 10:50:00,acceptnug_rejectmilitary,3
fire,2021-08-15,2021-08-15 10:50:00,afghanistan,5
fire,2021-08-15,2021-08-15 10:50:00,afghanistan.,3
fire,2021-08-15,2021-08-15 10:50:00,air.😲,3
fire,2021-08-15,2021-08-15 10:50:00,already,4
fire,2021-08-15,2021-08-15 10:50:00,another,3
fire,2021-08-15,2021-08-15 10:50:00,army,4
fire,2021-08-15,2021-08-15 10:50:00,aug15coup,3
fire,2021-08-15,2021-08-15 10:50:00,bbnaija,3
fire,2021-08-15,2021-08-15 10:50:00,best,6
fire,2021-08-15,2021-08-15 10:50:00,bossjodisidnaaz,3
fire,2021-08-15,2021-08-15 10:50:00,civilians,5
fire,2021-08-15,2021-08-15 10:50:00,clear,4
fire,2021-08-15,2021-08-15 10:50:00,cnco,13
fire,2021-08-15,2021-08-15 10:50:00,cncowners,14
fire,2021-08-15,2021-08-15 10:50:00,control,9
fire,2021-08-15,2021-08-15 10:50:00,david,3
fire,2021-08-15,2021-08-15 10:50:00,engulf,3
fire,2021-08-15,2021-08-15 10:50:00,fandom,4
fire,2021-08-15,2021-08-15 10:50:00,fighter,3
fire,2021-08-15,2021-08-15 10:50:00,find,4
fire,2021-08-15,2021-08-15 10:50:00,fire,90
fire,2021-08-15,2021-08-15 10:50:00,fire.,12
fire,2021-08-15,2021-08-15 10:50:00,firei,4
fire,2021-08-15,2021-08-15 10:50:00,firesaturday,9
fire,2021-08-15,2021-08-15 10:50:00,first,3
fire,2021-08-15,2021-08-15 10:50:00,going,3
fire,2021-08-15,2021-08-15 10:50:00,house,3
fire,2021-08-15,2021-08-15 10:50:00,joelpimentel,14
fire,2021-08-15,2021-08-15 10:50:00,jumper,3
fire,2021-08-15,2021-08-15 10:50:00,kcamexico,18
fire,2021-08-15,2021-08-15 10:50:00,know,4
fire,2021-08-15,2021-08-15 10:50:00,last,4
fire,2021-08-15,2021-08-15 10:50:00,like,8
fire,2021-08-15,2021-08-15 10:50:00,likes,3
fire,2021-08-15,2021-08-15 10:50:00,master,4
fire,2021-08-15,2021-08-15 10:50:00,morning,3
fire,2021-08-15,2021-08-15 10:50:00,need,3
fire,2021-08-15,2021-08-15 10:50:00,never,3
fire,2021-08-15,2021-08-15 10:50:00,noche,12
fire,2021-08-15,2021-08-15 10:50:00,outta,3
fire,2021-08-15,2021-08-15 10:50:00,pale,3
fire,2021-08-15,2021-08-15 10:50:00,really,4
fire,2021-08-15,2021-08-15 10:50:00,right,3
fire,2021-08-15,2021-08-15 10:50:00,saturday,3
fire,2021-08-15,2021-08-15 10:50:00,snatches,3
fire,2021-08-15,2021-08-15 10:50:00,suicide,3
fire,2021-08-15,2021-08-15 10:50:00,taliban,7
fire,2021-08-15,2021-08-15 10:50:00,tear,4
fire,2021-08-15,2021-08-15 10:50:00,terrorists,3
fire,2021-08-15,2021-08-15 10:50:00,things,3
fire,2021-08-15,2021-08-15 10:50:00,think,4
fire,2021-08-15,2021-08-15 10:50:00,trump,3
fire,2021-08-15,2021-08-15 10:50:00,vote,4
fire,2021-08-15,2021-08-15 10:50:00,water,7
fire,2021-08-15,2021-08-15 10:50:00,whatshappeninginmyanmar,3
fire,2021-08-15,2021-08-15 10:50:00,world,4
fire,2021-08-15,2021-08-15 10:50:00,would,5
fire,2021-08-15,2021-08-15 10:51:00,&amp;,21
fire,2021-08-15,2021-08-15 10:51:00,acceptnug_rejectmilitary,9
fire,2021-08-15,2021-08-15 10:51:00,afghanistan.,3
fire,2021-08-15,2021-08-15 10:51:00,air.😲,5
fire,2021-08-15,2021-08-15 10:51:00,already,5
fire,2021-08-15,2021-08-15 10:51:00,arbitrarily,6
fire,2021-08-15,2021-08-15 10:51:00,area,3
fire,2021-08-15,2021-08-15 10:51:00,aug15coup,9
fire,2021-08-15,2021-08-15 10:51:00,away,6
fire,2021-08-15,2021-08-15 10:51:00,back,3
fire,2021-08-15,2021-08-15 10:51:00,bheemlanayak,4
fire,2021-08-15,2021-08-15 10:51:00,bossjodisidnaaz,4
fire,2021-08-15,2021-08-15 10:51:00,breaking,3
fire,2021-08-15,2021-08-15 10:51:00,civilians,10
fire,2021-08-15,2021-08-15 10:51:00,close,3
fire,2021-08-15,2021-08-15 10:51:00,cnco,8
fire,2021-08-15,2021-08-15 10:51:00,cncowners,8
fire,2021-08-15,2021-08-15 10:51:00,control,4
fire,2021-08-15,2021-08-15 10:51:00,dejoy,3
fire,2021-08-15,2021-08-15 10:51:00,district,3
fire,2021-08-15,2021-08-15 10:51:00,ever,3
fire,2021-08-15,2021-08-15 10:51:00,fear.,6
